GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03
0500000US42099,42099,"Perry County, Pennsylvania",004,Black or African American alone,394,77,394,(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",002,White alone,648032,3677,648032,(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",004,Black or African American alone,664911,2436,664911,(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",5326,745,5326,(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",012,Asian alone (400-499),106753,990,106753,(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",050,Native Hawaiian and Other Pacific Islander alone (500-599),1874,761,1874,(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",070,Some other race alone,86668,4194,86668,(X)
0500000US42103,42103,"Pike County, Pennsylvania",002,White alone,50641,378,50641,(X)
0500000US42103,42103,"Pike County, Pennsylvania",004,Black or African American alone,3325,160,3325,(X)
0500000US42103,42103,"Pike County, Pennsylvania",012,Asian alone (400-499),870,265,870,(X)
0500000US42103,42103,"Pike County, Pennsylvania",070,Some other race alone,688,277,688,(X)
0500000US42105,42105,"Potter County, Pennsylvania",002,White alone,16987,35,16987,(X)
0500000US42107,42107,"Schuylkill County, Pennsylvania",002,White alone,137921,352,137921,(X)
0500000US42107,42107,"Schuylkill County, Pennsylvania",004,Black or African American alone,4041,235,4041,(X)
0500000US42107,42107,"Schuylkill County, Pennsylvania",012,Asian alone (400-499),732,79,732,(X)
0500000US42107,42107,"Schuylkill County, Pennsylvania",070,Some other race alone,1469,372,1469,(X)
0500000US42109,42109,"Snyder County, Pennsylvania",002,White alone,38769,113,38769,(X)
0500000US42109,42109,"Snyder County, Pennsylvania",004,Black or African American alone,405,88,405,(X)
0500000US42111,42111,"Somerset County, Pennsylvania",002,White alone,73304,91,73304,(X)
0500000US42111,42111,"Somerset County, Pennsylvania",004,Black or African American alone,2023,109,2023,(X)
0500000US42111,42111,"Somerset County, Pennsylvania",070,Some other race alone,315,64,315,(X)
0500000US42113,42113,"Sullivan County, Pennsylvania",002,White alone,6041,31,6041,(X)
0500000US42115,42115,"Susquehanna County, Pennsylvania",002,White alone,41464,60,41464,(X)
0500000US42115,42115,"Susquehanna County, Pennsylvania",004,Black or African American alone,231,40,231,(X)
0500000US42117,42117,"Tioga County, Pennsylvania",002,White alone,41064,76,41064,(X)
0500000US42119,42119,"Union County, Pennsylvania",002,White alone,39518,197,39518,(X)
0500000US42119,42119,"Union County, Pennsylvania",004,Black or African American alone,3166,159,3166,(X)
0500000US42119,42119,"Union County, Pennsylvania",012,Asian alone (400-499),562,102,562,(X)
0500000US42121,42121,"Venango County, Pennsylvania",002,White alone,52192,80,52192,(X)
0500000US42121,42121,"Venango County, Pennsylvania",004,Black or African American alone,479,116,479,(X)
0500000US42123,42123,"Warren County, Pennsylvania",002,White alone,40083,47,40083,(X)
0500000US42125,42125,"Washington County, Pennsylvania",002,White alone,195642,281,195642,(X)
0500000US42125,42125,"Washington County, Pennsylvania",004,Black or African American alone,6137,382,6137,(X)
0500000US42125,42125,"Washington County, Pennsylvania",012,Asian alone (400-499),1777,219,1777,(X)
0500000US42125,42125,"Washington County, Pennsylvania",070,Some other race alone,471,194,471,(X)
0500000US42127,42127,"Wayne County, Pennsylvania",002,White alone,48498,126,48498,(X)
0500000US42127,42127,"Wayne County, Pennsylvania",004,Black or African American alone,1812,120,1812,(X)
0500000US42127,42127,"Wayne County, Pennsylvania",070,Some other race alone,306,92,306,(X)
0500000US42129,42129,"Westmoreland County, Pennsylvania",002,White alone,343203,303,343203,(X)
0500000US42129,42129,"Westmoreland County, Pennsylvania",004,Black or African American alone,8537,390,8537,(X)
0500000US42129,42129,"Westmoreland County, Pennsylvania",012,Asian alone (400-499),3037,329,3037,(X)
0500000US42129,42129,"Westmoreland County, Pennsylvania",070,Some other race alone,550,156,550,(X)
0500000US42131,42131,"Wyoming County, Pennsylvania",002,White alone,27378,34,27378,(X)
0500000US42133,42133,"York County, Pennsylvania",002,White alone,390542,1071,390542,(X)
0500000US42133,42133,"York County, Pennsylvania",004,Black or African American alone,25769,1053,25769,(X)
0500000US42133,42133,"York County, Pennsylvania",012,Asian alone (400-499),5989,285,5989,(X)
0500000US42133,42133,"York County, Pennsylvania",070,Some other race alone,6963,954,6963,(X)
0500000US44001,44001,"Bristol County, Rhode Island",002,White alone,46863,130,46863,(X)
0500000US44001,44001,"Bristol County, Rhode Island",012,Asian alone (400-499),806,101,806,(X)
0500000US44003,44003,"Kent County, Rhode Island",002,White alone,152660,468,152660,(X)
0500000US44003,44003,"Kent County, Rhode Island",004,Black or African American alone,2308,238,2308,(X)
0500000US44003,44003,"Kent County, Rhode Island",012,Asian alone (400-499),3971,279,3971,(X)
0500000US44003,44003,"Kent County, Rhode Island",070,Some other race alone,2375,448,2375,(X)
0500000US44005,44005,"Newport County, Rhode Island",002,White alone,74070,404,74070,(X)
0500000US44005,44005,"Newport County, Rhode Island",004,Black or African American alone,2907,336,2907,(X)
0500000US44005,44005,"Newport County, Rhode Island",012,Asian alone (400-499),1438,147,1438,(X)
0500000US44005,44005,"Newport County, Rhode Island",070,Some other race alone,1250,387,1250,(X)
0500000US44007,44007,"Providence County, Rhode Island",002,White alone,463185,2540,463185,(X)
0500000US44007,44007,"Providence County, Rhode Island",004,Black or African American alone,60551,1798,60551,(X)
0500000US44007,44007,"Providence County, Rhode Island",006,"American Indian and Alaska Native alone (300, A01-Z99)",3661,557,3661,(X)
0500000US44007,44007,"Providence County, Rhode Island",012,Asian alone (400-499),25734,603,25734,(X)
0500000US44007,44007,"Providence County, Rhode Island",070,Some other race alone,56329,2938,56329,(X)
0500000US44009,44009,"Washington County, Rhode Island",002,White alone,118081,284,118081,(X)
0500000US44009,44009,"Washington County, Rhode Island",004,Black or African American alone,1855,210,1855,(X)
0500000US44009,44009,"Washington County, Rhode Island",006,"American Indian and Alaska Native alone (300, A01-Z99)",1055,125,1055,(X)
0500000US44009,44009,"Washington County, Rhode Island",012,Asian alone (400-499),2264,236,2264,(X)
0500000US44009,44009,"Washington County, Rhode Island",070,Some other race alone,1009,243,1009,(X)
0500000US45001,45001,"Abbeville County, South Carolina",002,White alone,17470,55,17470,(X)
0500000US45001,45001,"Abbeville County, South Carolina",004,Black or African American alone,6986,142,6986,(X)
0500000US45003,45003,"Aiken County, South Carolina",002,White alone,114199,622,114199,(X)
0500000US45003,45003,"Aiken County, South Carolina",004,Black or African American alone,40653,496,40653,(X)
0500000US45003,45003,"Aiken County, South Carolina",012,Asian alone (400-499),1258,187,1258,(X)
0500000US45003,45003,"Aiken County, South Carolina",070,Some other race alone,3879,666,3879,(X)
0500000US45005,45005,"Allendale County, South Carolina",002,White alone,2427,105,2427,(X)
0500000US45005,45005,"Allendale County, South Carolina",004,Black or African American alone,7261,25,7261,(X)
0500000US45007,45007,"Anderson County, South Carolina",002,White alone,153110,672,153110,(X)
0500000US45007,45007,"Anderson County, South Carolina",004,Black or African American alone,31333,385,31333,(X)
0500000US45007,45007,"Anderson County, South Carolina",012,Asian alone (400-499),1637,206,1637,(X)
0500000US45007,45007,"Anderson County, South Carolina",070,Some other race alone,1430,580,1430,(X)
0500000US45009,45009,"Bamberg County, South Carolina",002,White alone,5529,71,5529,(X)
0500000US45009,45009,"Bamberg County, South Carolina",004,Black or African American alone,9615,154,9615,(X)
0500000US45011,45011,"Barnwell County, South Carolina",002,White alone,11429,49,11429,(X)
0500000US45011,45011,"Barnwell County, South Carolina",004,Black or African American alone,9939,130,9939,(X)
0500000US45013,45013,"Beaufort County, South Carolina",002,White alone,126235,1272,126235,(X)
0500000US45013,45013,"Beaufort County, South Carolina",004,Black or African American alone,31904,522,31904,(X)
0500000US45013,45013,"Beaufort County, South Carolina",012,Asian alone (400-499),2055,187,2055,(X)
0500000US45013,45013,"Beaufort County, South Carolina",070,Some other race alone,6890,1361,6890,(X)
0500000US45015,45015,"Berkeley County, South Carolina",002,White alone,130379,759,130379,(X)
0500000US45015,45015,"Berkeley County, South Carolina",004,Black or African American alone,47440,638,47440,(X)
0500000US45015,45015,"Berkeley County, South Carolina",006,"American Indian and Alaska Native alone (300, A01-Z99)",1001,223,1001,(X)
0500000US45015,45015,"Berkeley County, South Carolina",012,Asian alone (400-499),4815,264,4815,(X)
0500000US45015,45015,"Berkeley County, South Carolina",070,Some other race alone,4402,813,4402,(X)
0500000US45017,45017,"Calhoun County, South Carolina",002,White alone,8108,114,8108,(X)
0500000US45017,45017,"Calhoun County, South Carolina",004,Black or African American alone,6343,116,6343,(X)
0500000US45019,45019,"Charleston County, South Carolina",002,White alone,250522,946,250522,(X)
0500000US45019,45019,"Charleston County, South Carolina",004,Black or African American alone,107049,788,107049,(X)
0500000US45019,45019,"Charleston County, South Carolina",006,"American Indian and Alaska Native alone (300, A01-Z99)",655,169,655,(X)
0500000US45019,45019,"Charleston County, South Carolina",012,Asian alone (400-499),5138,346,5138,(X)
0500000US45019,45019,"Charleston County, South Carolina",070,Some other race alone,2856,814,2856,(X)
0500000US45021,45021,"Cherokee County, South Carolina",002,White alone,42258,399,42258,(X)
0500000US45021,45021,"Cherokee County, South Carolina",004,Black or African American alone,11250,236,11250,(X)
0500000US45023,45023,"Chester County, South Carolina",002,White alone,19561,116,19561,(X)
0500000US45023,45023,"Chester County, South Carolina",004,Black or African American alone,12503,180,12503,(X)
0500000US45025,45025,"Chesterfield County, South Carolina",002,White alone,29500,307,29500,(X)
0500000US45025,45025,"Chesterfield County, South Carolina",004,Black or African American alone,15336,176,15336,(X)
0500000US45027,45027,"Clarendon County, South Carolina",002,White alone,16556,125,16556,(X)
0500000US45027,45027,"Clarendon County, South Carolina",004,Black or African American alone,16730,173,16730,(X)
0500000US45029,45029,"Colleton County, South Carolina",002,White alone,21950,307,21950,(X)
0500000US45029,45029,"Colleton County, South Carolina",004,Black or African American alone,14588,494,14588,(X)
0500000US45031,45031,"Darlington County, South Carolina",002,White alone,38466,188,38466,(X)
0500000US45031,45031,"Darlington County, South Carolina",004,Black or African American alone,27592,298,27592,(X)
0500000US45033,45033,"Dillon County, South Carolina",002,White alone,14894,170,14894,(X)
0500000US45033,45033,"Dillon County, South Carolina",004,Black or African American alone,14662,470,14662,(X)
0500000US45033,45033,"Dillon County, South Carolina",006,"American Indian and Alaska Native alone (300, A01-Z99)",860,129,860,(X)
0500000US45035,45035,"Dorchester County, South Carolina",002,White alone,99179,600,99179,(X)
0500000US45035,45035,"Dorchester County, South Carolina",004,Black or African American alone,37172,687,37172,(X)
0500000US45035,45035,"Dorchester County, South Carolina",006,"American Indian and Alaska Native alone (300, A01-Z99)",756,195,756,(X)
0500000US45035,45035,"Dorchester County, South Carolina",012,Asian alone (400-499),2491,300,2491,(X)
0500000US45035,45035,"Dorchester County, South Carolina",070,Some other race alone,1735,516,1735,(X)
0500000US45037,45037,"Edgefield County, South Carolina",002,White alone,15627,219,15627,(X)
0500000US45037,45037,"Edgefield County, South Carolina",004,Black or African American alone,9695,189,9695,(X)
0500000US45039,45039,"Fairfield County, South Carolina",002,White alone,9038,175,9038,(X)
0500000US45039,45039,"Fairfield County, South Carolina",004,Black or African American alone,13273,318,13273,(X)
0500000US45041,45041,"Florence County, South Carolina",002,White alone,75937,378,75937,(X)
0500000US45041,45041,"Florence County, South Carolina",004,Black or African American alone,57745,493,57745,(X)
0500000US45041,45041,"Florence County, South Carolina",012,Asian alone (400-499),1607,212,1607,(X)
0500000US45043,45043,"Georgetown County, South Carolina",002,White alone,38776,291,38776,(X)
0500000US45043,45043,"Georgetown County, South Carolina",004,Black or African American alone,19789,215,19789,(X)
0500000US45045,45045,"Greenville County, South Carolina",002,White alone,362089,1096,362089,(X)
0500000US45045,45045,"Greenville County, South Carolina",004,Black or African American alone,86811,624,86811,(X)
0500000US45045,45045,"Greenville County, South Carolina",006,"American Indian and Alaska Native alone (300, A01-Z99)",994,192,994,(X)
0500000US45045,45045,"Greenville County, South Carolina",012,Asian alone (400-499),10149,363,10149,(X)
0500000US45045,45045,"Greenville County, South Carolina",070,Some other race alone,5822,871,5822,(X)
0500000US45047,45047,"Greenwood County, South Carolina",002,White alone,44606,484,44606,(X)
0500000US45047,45047,"Greenwood County, South Carolina",004,Black or African American alone,21719,609,21719,(X)
0500000US45047,45047,"Greenwood County, South Carolina",070,Some other race alone,1172,422,1172,(X)
0500000US45049,45049,"Hampton County, South Carolina",002,White alone,8705,95,8705,(X)
0500000US45049,45049,"Hampton County, South Carolina",004,Black or African American alone,11023,81,11023,(X)
0500000US45051,45051,"Horry County, South Carolina",002,White alone,234279,1165,234279,(X)
0500000US45051,45051,"Horry County, South Carolina",004,Black or African American alone,39867,775,39867,(X)
0500000US45051,45051,"Horry County, South Carolina",006,"American Indian and Alaska Native alone (300, A01-Z99)",1222,280,1222,(X)
0500000US45051,45051,"Horry County, South Carolina",012,Asian alone (400-499),3313,240,3313,(X)
0500000US45051,45051,"Horry County, South Carolina",070,Some other race alone,6594,1108,6594,(X)
0500000US45053,45053,"Jasper County, South Carolina",002,White alone,13009,510,13009,(X)
0500000US45053,45053,"Jasper County, South Carolina",004,Black or African American alone,11672,174,11672,(X)
0500000US45053,45053,"Jasper County, South Carolina",070,Some other race alone,1284,496,1284,(X)
0500000US45055,45055,"Kershaw County, South Carolina",002,White alone,44501,289,44501,(X)
0500000US45055,45055,"Kershaw County, South Carolina",004,Black or African American alone,15602,248,15602,(X)
0500000US45057,45057,"Lancaster County, South Carolina",002,White alone,60000,431,60000,(X)
0500000US45057,45057,"Lancaster County, South Carolina",004,Black or African American alone,18525,292,18525,(X)
0500000US45057,45057,"Lancaster County, South Carolina",012,Asian alone (400-499),613,99,613,(X)
0500000US45057,45057,"Lancaster County, South Carolina",070,Some other race alone,668,363,668,(X)
0500000US45059,45059,"Laurens County, South Carolina",002,White alone,46694,311,46694,(X)
0500000US45059,45059,"Laurens County, South Carolina",004,Black or African American alone,16846,276,16846,(X)
